Num: 42	282366		-2991.55		432.381	651049
Num: 42	285466		-733.154		499.181	766696
Num: 43	289809		-807.705		496.764	690074
Num: 43	283914		-3593.59		428.896	585984
Num: 44	285137		-4174.52		430.674	527430
Num: 44	291837		-859.909		502.828	621122
Num: 45	295912		-945.519		500.386	559058
Num: 45	286390		-4805.63		429.226	474729
Num: 46	286848		-5183.2		430.642	427300
Num: 46	296909		-978.517		505.774	503207
Num: 47	370447		1380.29		496.679	452928
Num: 47	287808		-5999.73		426.344	384609
Num: 48	288468		-6903.31		427.5	346192
Num: 48	306252		-1303.98		502.231	407690
Num: 49	406662		1294.84		497.615	366967
Num: 49	287684		-6013.7		426.777	311615
Num: 50	290459		-12244.2		430.581	280500
Num: 50	406166		1295.66		498.254	330321
Num: 50	320181		-2227.38		491.62	297332
Num: 50	292057		-30947.9		427.789	252490
Num: 50	432033		849.039		495.489	267652
Num: 50	296081		11294.4		444.605	227301
Num: 50	428149		888.876		477.418	240918
Num: 50	296177		10207.3		441.292	204612
Num: 50	423461		937.004		475.678	216872
Num: 50	296255		9432.89		446.459	184200
Num: 50	422211		952.662		463.638	195220
Num: 50	296728		8608.74		433.555	165812
Num: 50	421889		949.384		467.315	175748
Num: 50	296332		8884.07		434.927	149275
Num: 50	423043		936.782		467.774	158221
Num: 50	296396		8199.5		439.127	134395
Num: 50	296320		8146.31		441.273	121002
Num: 50	422198		950.805		476.462	142454
Num: 50	423259		938.507		474.148	128254
Num: 50	296698		7685.51		436.458	108941
Num: 50	422956		935.976		477.352	115479
Num: 50	296749		7845.1		434.996	98089.1
Num: 50	424004		926.999		478.878	103981
Num: 50	296802		7804.82		435.352	88324
Num: 50	297339		7164.57		433.946	79533.7
Num: 50	424677		912.178		485.002	93636.6
Num: 50	424707		911.093		485.929	84322.4
Num: 50	297005		7393.79		432.608	71622.4
Num: 50	296981		7380.78		434.381	64505.2
Num: 50	424055		909.057		488.049	75940.8
Num: 50	424200		906.131		488.937	68396.4
Num: 50	297093		7229.1		433.328	58097.1
Num: 50	425192		885.27		492.263	61609
Num: 50	297107		7308.49		432.999	52330.4
